17600000	17600000	1.0
17600000	17610000	1.0
17605000	17610000	1.0
17610000	17610000	3.0
17605000	17615000	4.0
17610000	17615000	3.0
17615000	17615000	3.0
17600000	17620000	2.0
17605000	17620000	2.0
17610000	17620000	5.0
17615000	17620000	5.0
17620000	17620000	4.0
17600000	17625000	1.0
17605000	17625000	1.0
17615000	17625000	4.0
17620000	17625000	5.0
17625000	17625000	5.0
17600000	17630000	1.0
17615000	17630000	1.0
17620000	17630000	5.0
17625000	17630000	9.0
17630000	17630000	3.0
17600000	17635000	1.0
17610000	17635000	2.0
17615000	17635000	1.0
17620000	17635000	8.0
17625000	17635000	5.0
17630000	17635000	10.0
17635000	17635000	6.0
17600000	17640000	1.0
17620000	17640000	9.0
17625000	17640000	4.0
17630000	17640000	8.0
17635000	17640000	5.0
17640000	17640000	5.0
17620000	17645000	1.0
17625000	17645000	2.0
17630000	17645000	4.0
17635000	17645000	6.0
17640000	17645000	13.0
17645000	17645000	10.0
17620000	17650000	1.0
17625000	17650000	2.0
17630000	17650000	3.0
17635000	17650000	7.0
17640000	17650000	2.0
17645000	17650000	12.0
17650000	17650000	2.0
17620000	17655000	1.0
17625000	17655000	2.0
17630000	17655000	2.0
17635000	17655000	2.0
17640000	17655000	3.0
17645000	17655000	1.0
17650000	17655000	10.0
17610000	17660000	1.0
17620000	17660000	2.0
17625000	17660000	2.0
17630000	17660000	2.0
17635000	17660000	1.0
17640000	17660000	1.0
17645000	17660000	4.0
17650000	17660000	2.0
17655000	17660000	7.0
17660000	17660000	2.0
17615000	17665000	1.0
17620000	17665000	5.0
17625000	17665000	3.0
17630000	17665000	1.0
17635000	17665000	14.0
17640000	17665000	9.0
17645000	17665000	12.0
17650000	17665000	9.0
17655000	17665000	7.0
17660000	17665000	17.0
17665000	17665000	11.0
17600000	17670000	2.0
17605000	17670000	4.0
17610000	17670000	6.0
17615000	17670000	10.0
17620000	17670000	9.0
17625000	17670000	9.0
17630000	17670000	12.0
17635000	17670000	17.0
17640000	17670000	10.0
17645000	17670000	31.0
17650000	17670000	40.0
17655000	17670000	28.0
17660000	17670000	14.0
17665000	17670000	95.0
17670000	17670000	170.0
17605000	17675000	2.0
17610000	17675000	2.0
17615000	17675000	3.0
17620000	17675000	9.0
17625000	17675000	6.0
17630000	17675000	2.0
17635000	17675000	8.0
17640000	17675000	5.0
17645000	17675000	5.0
17650000	17675000	9.0
17655000	17675000	3.0
17660000	17675000	5.0
17665000	17675000	28.0
17670000	17675000	203.0
17675000	17675000	111.0
17600000	17680000	1.0
17620000	17680000	2.0
17625000	17680000	1.0
17630000	17680000	3.0
17635000	17680000	1.0
17645000	17680000	1.0
17650000	17680000	1.0
17655000	17680000	1.0
17660000	17680000	4.0
17665000	17680000	6.0
17670000	17680000	49.0
17675000	17680000	66.0
17680000	17680000	10.0
17605000	17685000	2.0
17615000	17685000	1.0
17625000	17685000	1.0
17630000	17685000	1.0
17635000	17685000	2.0
17640000	17685000	1.0
17650000	17685000	2.0
17655000	17685000	1.0
17660000	17685000	4.0
17665000	17685000	4.0
17670000	17685000	62.0
17675000	17685000	51.0
17680000	17685000	32.0
17685000	17685000	24.0
17600000	17690000	2.0
17605000	17690000	1.0
17610000	17690000	2.0
17615000	17690000	1.0
17620000	17690000	3.0
17625000	17690000	4.0
17630000	17690000	1.0
17635000	17690000	3.0
17640000	17690000	4.0
