17600000	17600000	2.0
17600000	17605000	1.0
17605000	17610000	1.0
17610000	17610000	3.0
17600000	17615000	2.0
17605000	17615000	2.0
17610000	17615000	2.0
17615000	17615000	1.0
17600000	17620000	1.0
17605000	17620000	3.0
17610000	17620000	2.0
17615000	17620000	8.0
17620000	17620000	3.0
17610000	17625000	1.0
17615000	17625000	1.0
17620000	17625000	2.0
17625000	17625000	3.0
17610000	17630000	1.0
17615000	17630000	3.0
17625000	17630000	1.0
17620000	17635000	1.0
17625000	17635000	1.0
17630000	17635000	8.0
17635000	17635000	4.0
17610000	17640000	1.0
17615000	17640000	1.0
17625000	17640000	1.0
17630000	17640000	1.0
17635000	17640000	3.0
17640000	17640000	2.0
17620000	17645000	1.0
17625000	17645000	1.0
17630000	17645000	1.0
17635000	17645000	5.0
17640000	17645000	4.0
17645000	17645000	5.0
17625000	17650000	1.0
17635000	17650000	4.0
17640000	17650000	4.0
17645000	17650000	5.0
17650000	17650000	3.0
17620000	17655000	2.0
17625000	17655000	1.0
17630000	17655000	2.0
17645000	17655000	3.0
17650000	17655000	7.0
17655000	17655000	3.0
17615000	17660000	1.0
17625000	17660000	1.0
17640000	17660000	1.0
17645000	17660000	3.0
17650000	17660000	2.0
17655000	17660000	2.0
17660000	17660000	1.0
17600000	17665000	1.0
17610000	17665000	1.0
17615000	17665000	1.0
17620000	17665000	1.0
17625000	17665000	1.0
17630000	17665000	1.0
17635000	17665000	4.0
17640000	17665000	4.0
17645000	17665000	4.0
17650000	17665000	3.0
17655000	17665000	9.0
17660000	17665000	5.0
17665000	17665000	11.0
17600000	17670000	2.0
17605000	17670000	5.0
17610000	17670000	7.0
17615000	17670000	9.0
17620000	17670000	19.0
17625000	17670000	10.0
17630000	17670000	6.0
17635000	17670000	18.0
17640000	17670000	19.0
17645000	17670000	32.0
17650000	17670000	32.0
17655000	17670000	15.0
17660000	17670000	23.0
17665000	17670000	101.0
17670000	17670000	314.0
17610000	17675000	2.0
17615000	17675000	1.0
17620000	17675000	3.0
17625000	17675000	2.0
17630000	17675000	4.0
17635000	17675000	2.0
17640000	17675000	4.0
17645000	17675000	7.0
17650000	17675000	3.0
17655000	17675000	6.0
17660000	17675000	2.0
17665000	17675000	8.0
17670000	17675000	274.0
17675000	17675000	118.0
17625000	17680000	1.0
17635000	17680000	2.0
17645000	17680000	2.0
17650000	17680000	1.0
17660000	17680000	2.0
17665000	17680000	3.0
17670000	17680000	62.0
17675000	17680000	61.0
17680000	17680000	7.0
17600000	17685000	1.0
17605000	17685000	1.0
17630000	17685000	1.0
17635000	17685000	1.0
17640000	17685000	2.0
17645000	17685000	2.0
17650000	17685000	1.0
17655000	17685000	3.0
17665000	17685000	5.0
17670000	17685000	54.0
17675000	17685000	42.0
17680000	17685000	11.0
17685000	17685000	20.0
17600000	17690000	2.0
17605000	17690000	1.0
17620000	17690000	2.0
17630000	17690000	1.0
17635000	17690000	1.0
17640000	17690000	1.0
17645000	17690000	3.0
17650000	17690000	1.0
17655000	17690000	1.0
17660000	17690000	1.0
17665000	17690000	5.0
17670000	17690000	50.0
17675000	17690000	45.0
17680000	17690000	20.0
17685000	17690000	20.0
17690000	17690000	31.0
17620000	17695000	3.0
17630000	17695000	1.0
17635000	17695000	1.0
17645000	17695000	2.0
17650000	17695000	1.0
17660000	17695000	2.0
17665000	17695000	2.0
17670000	17695000	38.0
17675000	17695000	33.0
17680000	17695000	9.0
17685000	17695000	14.0
17690000	17695000	21.0
17695000	17695000	6.0
17600000	17700000	3.0
17605000	17700000	4.0
17610000	17700000	4.0
17615000	17700000	5.0
17620000	17700000	12.0
17625000	17700000	4.0
17630000	17700000	2.0
17635000	17700000	16.0
17640000	17700000	8.0
17645000	17700000	22.0
17650000	17700000	11.0
17655000	17700000	4.0
17660000	17700000	4.0
17665000	17700000	23.0
17670000	17700000	149.0
17675000	17700000	115.0
17680000	17700000	28.0
17685000	17700000	50.0
17690000	17700000	56.0
17695000	17700000	104.0
17700000	17700000	244.0
17600000	17705000	2.0
17605000	17705000	1.0
17610000	17705000	10.0
17615000	17705000	4.0
17620000	17705000	17.0
17625000	17705000	10.0
17630000	17705000	12.0
17635000	17705000	9.0
17640000	17705000	13.0
17645000	17705000	15.0
17650000	17705000	9.0
17655000	17705000	9.0
17660000	17705000	8.0
17665000	17705000	21.0
17670000	17705000	238.0
17675000	17705000	110.0
17680000	17705000	24.0
17685000	17705000	58.0
17690000	17705000	52.0
17695000	17705000	52.0
17700000	17705000	376.0
17705000	17705000	404.0
17600000	17710000	1.0
17610000	17710000	2.0
17615000	17710000	1.0
17620000	17710000	3.0
17625000	17710000	3.0
17635000	17710000	2.0
17640000	17710000	6.0
17645000	17710000	3.0
17650000	17710000	2.0
17660000	17710000	1.0
17665000	17710000	5.0
17670000	17710000	75.0
17675000	17710000	36.0
17680000	17710000	4.0
17685000	17710000	10.0
17690000	17710000	21.0
17695000	17710000	12.0
17700000	17710000	87.0
17705000	17710000	253.0
17710000	17710000	112.0
17610000	17715000	4.0
17615000	17715000	2.0
17620000	17715000	5.0
17625000	17715000	3.0
17630000	17715000	1.0
17635000	17715000	3.0
17640000	17715000	5.0
17645000	17715000	5.0
17650000	17715000	2.0
17655000	17715000	3.0
17660000	17715000	2.0
17665000	17715000	4.0
17670000	17715000	75.0
17675000	17715000	46.0
17680000	17715000	5.0
17685000	17715000	4.0
17690000	17715000	13.0
17695000	17715000	15.0
17700000	17715000	68.0
17705000	17715000	133.0
17710000	17715000	107.0
17715000	17715000	74.0
17605000	17720000	4.0
17610000	17720000	3.0
17615000	17720000	1.0
17620000	17720000	1.0
17625000	17720000	3.0
17630000	17720000	2.0
17635000	17720000	3.0
17640000	17720000	3.0
17645000	17720000	7.0
17650000	17720000	4.0
17655000	17720000	3.0
17660000	17720000	10.0
17665000	17720000	8.0
17670000	17720000	89.0
17675000	17720000	36.0
17680000	17720000	7.0
17685000	17720000	14.0
17690000	17720000	14.0
17695000	17720000	15.0
17700000	17720000	68.0
17705000	17720000	119.0
17710000	17720000	69.0
17715000	17720000	104.0
17720000	17720000	64.0
17615000	17725000	3.0
17620000	17725000	2.0
17630000	17725000	1.0
17645000	17725000	1.0
17650000	17725000	2.0
17655000	17725000	2.0
17665000	17725000	1.0
17670000	17725000	23.0
17675000	17725000	12.0
17680000	17725000	2.0
17685000	17725000	2.0
17690000	17725000	5.0
17695000	17725000	1.0
17700000	17725000	19.0
17705000	17725000	31.0
17710000	17725000	13.0
17715000	17725000	15.0
17720000	17725000	58.0
17725000	17725000	15.0
